"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
4030,700,18.50227,39.65008,1.41651,10503.26456,763.53739,105.88042,0.13678
4031,700,26.98569,24.24737,1.34623,44207.10907,1224.16427,465.31147,0.10682
4032,700,30.5686,19.0487,1.08158,22861.34488,1408.73924,693.44838,0.19904
4033,700,35.69594,24.48083,1.20443,52546.21978,1296.84134,509.46894,0.07927
4034,700,35.78494,24.49766,1.34676,60601.15177,1096.38546,443.02891,0.07459
4035,700,49.04239,26.27836,1.31918,21937.00281,785.57352,113.86065,0.06112
4036,701,14.72242,54.29627,1.15742,26690.50078,931.91675,352.13857,0.10258
4037,701,16.16789,20.17491,1.65218,33950.02048,886.00999,134.65162,0.06942
4038,701,25.20827,33.46022,1.31362,72466.62228,1159.11686,353.1242,0.04839
4039,701,31.91896,28.78502,0.99985,24769.8366,1806.80178,1467.91668,0.32845
4040,701,35.75835,24.49503,1.16561,81533.42893,1447.94045,789.26232,0.07285
4041,701,46.19556,25.19021,1.3721,24324.03595,867.02081,111.03473,0.05834
4042,701,57.41931,29.42893,1.4317,69332.4162,885.62626,172.60156,0.03207
4043,702,14.71351,54.24002,1.27783,61631.34456,894.10444,126.7856,0.02294
4044,702,16.88651,44.15648,1.33595,24437.92634,805.26102,95.25956,0.04933
4045,702,24.45531,30.03902,1.24307,52209.33554,866.82029,157.6973,0.03024
4046,702,47.27945,25.67354,1.2771,21353.12493,791.08785,110.20418,0.05763
4047,702,57.72402,29.06249,1.1977,35028.55914,939.50089,280.48309,0.06799
4048,703,5.09738,13.28124,1.87277,11722.09289,781.19219,97.58053,0.19724
4049,703,14.31729,18.84077,1.63986,11781.90663,767.11447,88.57691,0.14131
4050,703,14.71902,54.26157,1.24567,40367.60405,874.50982,149.64604,0.03741
4051,703,16.88124,44.49493,1.36792,34941.53555,1296.9427,534.66239,0.15865
4052,703,20.52776,38.1872,1.48996,42844.30091,1372.98715,592.48813,0.16804
4053,703,26.66329,25.9133,1.23922,17937.76287,827.84984,109.65758,0.06439
4054,703,35.35485,24.43539,1.30518,40387.35321,814.34872,116.45367,0.03362
4055,703,56.67759,29.6703,1.41468,16405.22631,753.60798,96.01614,0.08161
4056,704,15.47995,48.47873,1.28729,14943.30536,782.89019,101.33687,0.07797
4057,704,16.76545,20.25855,1.54571,22790.77725,912.9272,188.84048,0.1198
4058,704,20.35538,38.84728,1.42385,47452.80844,818.14713,109.76153,0.03235
4059,704,23.18811,23.19942,1.37726,20960.71277,947.63035,173.59673,0.09726
4060,704,35.45362,24.47453,1.33916,114235.74623,976.96564,172.78184,0.01751
4061,704,51.8398,27.13805,1.71249,72080.62764,809.90371,347.89529,0.07972
4062,705,14.38241,18.46874,1.75874,22040.21013,837.77408,99.82879,0.0951
4063,705,23.99166,31.80721,1.98989,117864.52788,881.33598,620.55618,0.11213
4064,705,35.11415,9.6038,2.87255,67608.09348,849.12279,145.9739,0.10972
4065,705,37.5322,24.65464,2.27655,111872.5149,878.4018,718.01749,0.17675
4066,705,37.70135,24.66338,2.31036,119591.81897,772.10744,710.92984,0.16861
4067,705,57.16566,30.07339,1.43956,20494.1461,775.94712,95.85756,0.0677
4068,706,15.40822,48.63741,1.27215,26300.76543,818.58233,115.6624,0.0484
4069,706,17.98703,20.98438,2.16729,88910.46711,955.07277,305.03542,0.09081
4070,706,23.52125,33.48251,1.7982,110018.29861,979.03502,392.66362,0.06428
4071,706,28.33584,22.72,1.58844,72355.81377,1616.24245,799.78444,0.15006
4072,706,32.96625,25.05078,3.27422,210094.79364,624.96131,802.06327,0.21471
4073,706,35.80323,8.2396,2.63648,14684.83959,801.40209,108.52771,0.3339
4074,706,57.52413,30.27527,1.63446,45790.21369,805.4772,138.93278,0.05194
4075,707,8.42924,17.22126,1.84891,25730.56705,983.5782,189.03929,0.15022
4076,707,14.7269,54.62474,3.98822,46124.41328,822.00098,132.90503,0.28415
4077,707,14.67735,55.77301,5.17904,122961.98747,558.23299,122.01689,0.16787
4078,707,16.56251,20.06235,1.44202,16302.35867,1034.97958,186.25213,0.14461
4079,707,16.51891,45.54223,1.26834,27788.10086,888.04138,152.23317,0.05655
4080,707,25.62093,23.73476,2.3426,91372.24373,945.7317,473.3677,0.1542
4081,707,24.18286,30.24231,1.09906,17187.98151,1045.19938,365.07711,0.14923
4082,707,34.72973,9.92446,2.44084,40620.51974,793.68945,138.48583,0.12662
4083,707,34.84942,24.32825,1.24544,17150.82612,887.67045,166.39398,0.09469
4084,707,47.75941,25.38426,1.45517,24066.94174,789.47162,110.53167,0.06562
4085,708,6.16351,15.19968,2.68104,27310.61589,836.25485,173.19185,0.27205
4086,708,6.50336,15.56044,3.1271,40170.7149,756.06158,173.35536,0.25112
4087,708,15.89433,46.76794,1.41949,70797.80751,917.13662,133.5191,0.02531
4088,708,16.29596,20.27589,1.48391,10996.47378,879.57951,111.03464,0.14814
4089,708,22.9367,32.88545,1.1921,7513.07241,802.40675,109.38953,0.14114
4090,708,27.7413,23.89122,1.5499,43841.9016,951.16786,265.85274,0.08466
4091,708,34.75482,11.62858,1.9085,20860.51255,847.67603,116.74516,0.13254
4092,708,44.40611,25.40705,1.22918,27117.49291,774.19626,119.18546,0.04509
4093,709,12.08865,17.47777,1.84433,22021.12772,823.49889,113.26262,0.11484
4094,709,15.63241,47.48878,1.36636,56764.91674,877.13643,156.99625,0.0331
4095,709,22.75963,33.02154,1.29798,47117.56084,880.75149,160.83355,0.03678
4096,709,28.19083,23.9297,1.30516,22940.57839,939.03249,214.35846,0.09611
4097,709,31.91804,18.28453,1.10555,13056.28064,1136.27088,319.55991,0.17572
4098,709,34.11913,13.12841,3.69983,69525.05054,657.98578,159.11985,0.18871
4099,709,47.36062,25.37552,1.29959,16827.12282,780.59326,99.38475,0.06961
4100,710,14.74794,55.46583,1.25222,20969.73435,760.76895,105.70407,0.05481
4101,710,15.72116,47.71955,1.30119,7328.74099,772.4119,108.58011,0.16962
4102,710,20.89107,35.9489,1.30848,53268.89661,819.75818,121.63204,0.02671
4103,710,29.49609,19.99341,1.42054,30720.28238,914.50742,136.86012,0.05822
4104,710,36.07677,24.35388,1.15294,5834.76258,910.32655,180.51489,0.25631
4105,710,46.51073,25.3876,1.53022,68582.02758,867.84741,185.28937,0.03894
4106,711,12.23093,17.61501,1.64995,31042.23531,836.61833,106.01698,0.06286
4107,711,16.30501,45.64303,1.26023,47021.33852,863.7412,132.84563,0.03004
4108,711,20.93791,36.05995,1.34878,50167.78036,884.75332,137.12401,0.03277
4109,711,25.09172,28.47565,1.22115,18395.57131,841.29885,146.6275,0.07675
4110,711,36.59775,24.37869,1.24286,26433.98268,801.15793,113.10036,0.04535
4111,711,43.52157,25.71317,1.28684,9071.96988,812.02893,170.08168,0.19316
4112,712,12.12109,17.74281,1.74785,31692.09498,853.83808,136.30683,0.08358
4113,712,17.17051,43.5469,1.74656,11567.33615,962.27273,173.76762,0.27759
4114,712,20.92489,36.02076,1.24433,45429.10375,950.65164,183.21995,0.03918
4115,712,25.54392,29.08964,1.5884,31070.90106,922.54598,278.99285,0.13049
4116,712,45.3027,25.41889,1.15266,7491.82139,763.67024,109.57863,0.13309
4117,712,54.30564,27.93362,1.38643,30728.52773,779.84588,130.31936,0.0535
4118,713,15.37147,56.20231,3.474,39754.39814,687.05965,144.1936,0.26792
4119,713,16.38323,47.71351,2.97713,67551.52385,931.13247,168.04254,0.13235
4120,713,18.811,40.62838,1.20384,13248.19943,1048.31112,284.4688,0.18291
4121,713,22.97763,32.30228,1.24042,52122.36994,856.90273,124.21433,0.02513
4122,713,34.8875,12.13455,2.00473,32351.9138,822.77193,123.33095,0.09857
4123,713,45.42879,25.48236,1.22474,46183.72429,889.86313,160.71335,0.03365
4124,713,52.9292,27.53301,1.31173,45141.55017,810.20664,128.91828,0.03288
4125,714,5.61618,14.58474,2.74766,28233.25299,787.55728,162.94501,0.26239
4126,714,14.68036,55.47908,1.27746,42171.1877,783.0303,109.00422,0.02953
4127,714,17.83027,21.01227,3.31187,74758.38541,674.10452,204.32838,0.17439
4128,714,25.31567,23.48352,1.35701,21077.76932,1026.17682,220.00482,0.11513
4129,714,25.24473,33.61821,1.34533,48442.7103,900.60931,127.50873,0.03191
4130,714,34.83432,25.06138,1.57511,87009.57589,952.96094,231.23306,0.03924
4131,714,53.11522,27.63533,1.27825,40853.63599,898.80308,164.98854,0.04195
4132,715,14.74273,55.47949,1.3017,42160.99856,780.11292,123.96426,0.03363
4133,715,35.027,15.14591,1.84203,36200.39236,862.34293,139.57324,0.08263
4134,715,39.31122,25.23742,1.41513,36047.54517,832.82171,109.48507,0.04166
4135,715,56.68536,28.7998,1.33491,14451.79905,727.63284,87.38429,0.07739
4136,716,6.52037,16.53398,1.85925,24661.09214,816.12265,104.24754,0.09787
4137,716,17.43875,43.08482,1.59988,29565.7987,833.38234,124.29176,0.07024
4138,716,19.91639,22.00727,1.533,40528.1557,898.46761,136.18136,0.05103
4139,716,22.7487,32.9305,1.28092,53561.64402,881.03966,124.45099,0.02599
4140,716,38.57524,25.2078,2.45303,76922.6773,797.12316,446.77719,0.18992
4141,716,38.98092,25.30575,2.47711,83297.94807,725.75612,438.92998,0.17589
4142,716,58.51034,31.17199,1.4106,25423.55105,861.15999,143.35351,0.07184
4143,717,15.56588,48.40617,2.0651,96037.66062,866.51915,478.49558,0.11575
4144,717,22.78544,32.92605,1.2344,38539.27959,948.25734,186.45859,0.04603
4145,717,26.66293,25.697,1.41725,37101.02671,1291.93433,395.25908,0.12061
4146,717,34.83581,25.90268,2.49581,109939.55623,1122.15017,676.27205,0.20354
4147,717,38.03398,25.37147,2.59783,141868.52465,762.21083,553.03382,0.14105
4148,718,13.19979,17.92963,1.68649,23608.55869,855.93697,122.46938,0.09589
4149,718,15.76781,47.21631,1.35157,48582.84535,917.1495,163.08638,0.03892
4150,718,22.3641,35.06372,2.292,107542.29068,916.64928,635.70754,0.16587
4151,718,26.17459,30.97772,4.7952,410024.86134,358.69445,747.24236,0.21953
4152,718,26.6794,29.80693,3.17449,175673.09011,722.2724,573.43318,0.17525
4153,718,35.08832,13.94415,1.80127,31576.9948,911.46712,137.91678,0.08972
4154,718,51.25961,26.41669,1.45721,38529.79117,847.51724,126.2649,0.04594
4155,719,16.4127,20.23475,2.02309,17129.096,798.17669,117.11768,0.18097
4156,719,15.53355,48.14502,1.5166,40341.82794,922.51245,249.0407,0.08325
4157,719,17.93013,41.13006,1.77552,39728.26562,955.26485,183.10774,0.08781
4158,719,26.12479,29.47151,2.7663,145663.10477,840.35416,819.06684,0.22626
4159,719,25.13352,23.49743,1.19602,33871.52417,1286.56163,565.7844,0.13377
4160,719,26.11056,29.8221,2.31434,98568.00765,1193.91724,806.75361,0.2317
4161,719,34.73106,9.79644,2.49108,35058.32721,826.80314,116.11871,0.13256
4162,719,34.72356,25.00478,1.24768,42646.97301,1071.57577,284.26366,0.06112
4163,719,50.50095,26.24731,1.39749,10116.23131,822.68446,106.4843,0.13897
4164,719,58.80184,29.57593,1.15939,30595.03795,822.15317,114.1803,0.03488
4165,720,14.68836,55.95758,1.19073,9759.3058,741.54334,94.75802,0.09756
4166,720,15.96814,19.79537,1.63352,36021.01873,863.95703,123.70894,0.05996
4167,720,17.9877,41.0946,1.59952,27405.74294,872.06516,126.98174,0.07694
4168,720,23.23192,32.12997,1.23815,50968.93855,1059.03626,318.73104,0.05593
4169,720,28.99566,31.04506,1.1184,16560.15965,1197.52891,554.64034,0.23642
4170,720,34.91627,13.38106,2.02159,28997.47317,880.42324,114.53708,0.10537
4171,720,34.75198,25.02423,1.29103,52408.93543,1106.29363,213.97024,0.04153
4172,720,41.37405,24.95581,1.11117,23712.34481,1112.24503,375.37208,0.11338
4173,720,48.32903,26.05672,1.20507,43579.08387,933.4556,168.84305,0.03597
4174,720,58.76695,29.65658,1.30093,39640.21622,857.80824,142.54713,0.03972
4175,721,16.81991,44.7082,1.24401,37270.99422,940.25786,202.5077,0.05173
4176,721,21.79693,36.64647,1.48172,63018.14592,1015.01212,216.08234,0.0453
4177,721,26.1562,23.74532,1.41686,15812.26139,882.69712,165.10726,0.1302
4178,721,28.98051,30.99116,1.26246,25069.82917,1046.42943,298.20116,0.11059
4179,721,34.61063,24.99172,1.37855,46182.10707,951.37807,220.88671,0.0547
4180,721,44.1301,25.41805,1.3552,9729.81979,842.21531,101.06641,0.13094
4181,721,55.25697,28.23101,1.30092,75441.79956,1035.37488,290.03941,0.03829
4182,722,11.64258,17.39426,1.52647,11343.04516,823.22,108.84094,0.14932
4183,722,25.79461,23.62622,1.46139,69510.34613,1464.3346,674.03904,0.11292
4184,722,25.58195,33.11128,1.38193,47109.00079,953.29959,178.25561,0.04498
4185,722,30.17305,19.40683,1.15806,29206.636,1539.0502,1058.13014,0.2662
4186,722,41.32992,24.78206,1.22578,9454.02508,812.38952,101.68944,0.11203
4187,722,55.07073,28.12636,1.20768,38166.2642,812.93166,110.77112,0.02968
4188,723,17.16728,43.78021,2.12331,65196.54442,893.32906,151.46291,0.065
4189,723,23.02474,32.35695,1.18415,10217.13814,826.80731,119.5306,0.11012
4190,723,28.69866,21.08296,1.24667,37524.36095,1226.49154,249.16764,0.06168
4191,723,34.47459,12.62091,2.45528,41951.94393,876.70101,153.93853,0.13526
4192,723,35.6547,24.41167,1.19761,46159.83311,1180.32254,332.65631,0.06024
4193,723,42.41065,24.99002,1.17904,44743.19228,1003.40433,310.91267,0.05678
4194,724,17.48824,42.94229,2.029,30091.27801,841.62794,134.8787,0.1164
4195,724,22.97306,32.39269,1.27032,46291.65187,917.55835,129.95621,0.03043
4196,724,28.30386,21.22372,2.64548,161747.04959,924.77725,790.46129,0.1803
4197,724,43.19533,25.12129,1.40631,91739.68662,924.75607,216.77435,0.02847
4198,725,20.01699,37.43965,2.68655,40027.38114,680.42494,224.21823,0.23313
4199,725,19.96876,37.40281,2.31071,26962.61644,785.81065,223.27411,0.25604
4200,725,34.65665,24.98091,1.34852,44633.49197,905.74112,152.11487,0.03982
4201,725,34.68602,13.71631,2.50976,9828.24708,731.13004,85.8499,0.37861
4202,725,42.79537,25.01311,1.22667,41116.76185,858.4913,161.52883,0.03796
4203,726,13.05174,18.05325,1.83343,57568.2646,869.49216,170.72697,0.06105
4204,726,15.01336,58.11357,1.3156,4976.93947,707.68317,88.39973,0.21779
4205,726,17.87486,41.42197,2.54923,66768.45926,785.5551,207.73326,0.1182
4206,726,24.66569,29.39583,0.96333,3829.43121,862.54314,149.80638,0.239
4207,726,30.30172,19.1638,1.35379,35260.76935,1030.73022,192.27869,0.06131
4208,726,36.90693,24.65715,1.08152,5591.01491,837.12347,184.18762,0.24144
4209,726,53.1995,27.42498,1.2436,41291.34335,820.01826,148.1059,0.03618
4210,727,6.25586,15.38208,2.4565,27862.55458,765.45598,145.42354,0.19406
4211,727,11.97435,17.73328,1.70298,8214.24721,955.24817,166.1949,0.35811
4212,727,17.50108,42.58375,1.86575,28001.32655,821.94597,124.07155,0.09942
4213,727,21.13179,22.50105,2.60412,67046.33529,889.732,374.23168,0.20791
4214,727,24.63692,29.50509,1.17111,49209.45848,1223.96813,422.21095,0.0674
4215,727,25.60571,23.78406,1.00403,15885.56562,1673.77268,668.54305,0.24084
4216,727,30.34997,19.32969,1.14932,21600.9602,1327.30631,547.88291,0.18863
4217,727,36.37048,24.55876,2.26675,82946.40566,976.51283,594.68613,0.19741
4218,727,53.21114,27.49574,1.24225,41433.44065,930.0402,171.82594,0.04055
4219,728,5.75139,15.22493,1.79054,24475.07699,822.47912,115.22151,0.09901
4220,728,13.62712,18.20988,1.3008,7687.7605,945.96111,154.38946,0.2144
4221,728,25.47648,23.61504,1.32005,38380.31645,1128.06696,352.33209,0.09163
4222,728,25.39862,23.66784,1.35021,40949.26234,1045.59936,324.93227,0.08332
4223,728,46.08743,25.69653,1.28749,16683.03392,762.69833,93.20448,0.06582
4224,729,22.5288,32.79541,1.25314,7437.72535,718.52955,89.91986,0.13508
4225,729,58.29527,29.34634,1.27957,35202.33457,795.41012,104.91317,0.03429
4226,730,7.37759,16.80852,1.67197,26504.47054,830.91787,111.78257,0.07839
4227,730,22.55732,34.32478,1.94531,109513.70386,911.5492,589.87288,0.11002
4228,730,25.7417,23.69321,1.5533,48010.56093,1035.23855,217.42381,0.06517
4229,730,31.97722,28.36917,1.28593,23080.09119,1058.79784,300.66642,0.12527
4230,730,34.85337,16.04734,1.81593,34962.17995,890.43719,158.57975,0.09232
4231,730,45.42884,25.54963,1.41813,39966.34083,825.63989,163.64263,0.05174
4232,730,55.92485,29.47663,1.38203,16938.46682,800.78768,111.82221,0.08486
4233,731,7.36748,16.89135,1.71252,26898.24742,814.77768,107.93745,0.07876
4234,731,14.97972,51.47495,1.26409,46930.9805,912.9284,145.06568,0.03239
4235,731,17.27392,43.99784,2.03838,28042.98063,832.67699,139.0794,0.12911
4236,731,27.80107,24.13623,1.67057,33332.55665,1154.54243,495.18665,0.22735
4237,731,32.15562,28.24276,0.91686,13210.26578,1585.23524,961.25091,0.34775
4238,731,34.89764,9.55635,2.80882,49739.16406,792.79067,136.32729,0.13468
4239,731,35.12822,15.5152,1.53034,14709.42015,1102.50854,156.90283,0.1554
4240,731,36.30464,24.62375,1.17608,44372.68295,1260.07813,493.48835,0.08706
4241,731,44.21579,25.31183,1.20978,21877.64853,866.40683,113.10638,0.0519
4242,731,56.28842,29.29147,1.58899,43851.58666,820.34144,126.99155,0.04788
4243,732,20.11372,39.23766,1.44737,11241.88733,758.27882,104.60583,0.13201
4244,732,30.76638,29.88101,1.26621,37088.09286,1099.39098,504.46213,0.12217
4245,732,32.6746,18.09176,1.34311,9581.01098,973.76026,220.63235,0.24818
4246,732,36.41421,24.60479,1.18097,44273.33747,1140.19553,369.74798,0.06733
4247,732,44.48491,25.30558,1.37339,55264.79267,938.8477,139.74444,0.03131
4248,732,57.75539,29.61258,1.57773,79032.95407,883.60525,203.81156,0.03887
4249,733,16.27349,45.69796,1.36063,22322.51739,922.01326,237.14676,0.11671
4250,733,19.88234,39.4159,1.30882,42289.39787,960.18314,235.81837,0.05724
4251,733,30.75013,29.79846,1.36452,19584.59309,846.47459,107.23154,0.06956
4252,733,31.10237,18.63247,1.43928,35624.14982,1123.28869,274.70688,0.09296
4253,733,34.68621,10.88416,3.47544,69325.23377,758.76109,158.17478,0.1664
4254,733,44.38593,25.33578,1.25647,18728.85189,795.86558,107.05189,0.0622
4255,733,58.12306,30.18611,1.41962,21195.35749,766.21004,90.59427,0.06125
4256,734,20.0015,39.29464,1.32329,46520.43092,908.54233,202.60354,0.04671
4257,734,25.7734,33.19902,1.28729,40657.42691,1013.39381,404.66961,0.09367
4258,734,34.78945,24.44163,1.28549,26553.95225,817.16468,121.25135,0.05067
4259,734,35.01644,9.20693,2.41694,35397.73756,801.04805,115.40811,0.12318
4260,735,11.89576,17.46917,1.67761,30046.88,833.86197,110.52552,0.06914
4261,735,26.437,32.74552,1.63832,54470.99855,914.93401,243.20342,0.0702
4262,735,34.86669,24.29387,1.24947,14699.38738,809.91746,92.51634,0.07008
4263,735,41.9372,25.7573,1.1893,4597.3328,791.18539,108.01307,0.22664
4264,735,51.1658,26.81715,1.33374,25074.4364,750.84752,95.84453,0.04818
4265,736,22.70418,36.02977,1.36022,47688.44296,947.18255,147.06761,0.03693
4266,736,25.3203,28.43056,1.09473,28529.17323,1087.94099,246.71028,0.06294
4267,736,32.21915,28.10394,1.31377,16877.18546,931.16384,172.54237,0.10969
4268,736,38.20752,25.1599,1.2682,5816.17912,857.97536,211.96048,0.35351
4269,737,8.21743,17.01025,2.07534,15478.89557,719.82997,84.42683,0.16419
4270,737,19.58128,39.80411,1.40126,68088.15035,979.4496,173.47445,0.03149
4271,737,24.08275,30.6394,1.88441,36130.7851,915.47553,319.20402,0.17658
4272,737,49.20034,25.72059,1.1134,6678.19138,802.76363,129.28749,0.15926
4273,737,56.33743,29.40667,1.50215,16641.5874,774.34747,106.79153,0.09765
4274,738,15.12513,54.38991,1.24944,9503.04647,1206.93635,221.16075,0.21856
4275,738,15.43779,53.04484,3.18104,65750.14985,728.27326,196.89314,0.17725
4276,738,18.55101,40.89323,1.44626,62828.32532,1168.06545,319.87243,0.0612
4277,738,21.80222,34.33902,1.04852,21498.67713,1134.94154,581.97233,0.16906
4278,738,32.35793,28.24864,1.36479,26453.71152,820.18927,104.421,0.05082
4279,738,34.66491,9.44238,2.44652,13311.42028,727.19141,102.39186,0.30388
4280,738,42.70285,25.01028,1.2452,16479.41412,814.24595,147.97803,0.08941
4281,738,49.03743,25.80623,1.21823,11046.82469,816.44352,137.22089,0.11996
4282,738,56.13325,29.32152,1.15786,6346.50693,785.7564,102.07055,0.14984
4283,739,14.65495,55.42726,1.40342,12386.88326,774.40053,96.75489,0.10665
4284,739,17.70184,43.51813,2.38149,25191.06386,834.83416,157.84172,0.21603
4285,739,17.77209,41.60987,1.63687,34810.45295,906.09366,135.37458,0.06681
4286,739,28.59195,24.26141,1.29517,27921.93998,886.09355,152.27512,0.05855
4287,739,28.9109,27.53102,3.11307,43006.2359,710.51395,246.38246,0.31553
4288,739,43.46841,25.16105,1.45292,35406.03584,785.10057,106.521,0.04364
4289,740,14.89646,56.02546,1.54142,37687.91869,830.56164,168.81493,0.06589
